"BehaviorSpace results (NetLogo 6.1.0)"
"ContactProcessForestAsTurtles.nlogo"
"CriticalValueBirds2.5-4forest1.5-1.85_world101"
"09/03/2019 22:35:37:152 -0300"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-50","50","-50","50"
"[run number]","world-width","world-height","birth-rate-birds","death-rate-birds","death-rate-forest","birth-rate-forest","[step]","habitat-proportion","birds-proportion"
"13250","101","101","3.23","1","1","1.71","259","0.020292128222723263","0"
"13254","101","101","3.23","1","1","1.72","62","0.005783746691500833","0"
"13255","101","101","3.23","1","1","1.72","83","0.0038231545926869915","0"
"13257","101","101","3.23","1","1","1.73","80","0.004803450642093913","0"
"13253","101","101","3.23","1","1","1.72","335","0.01774335849426527","0"
"13259","101","101","3.23","1","1","1.73","135","0.022154690716596412","0"
"13258","101","101","3.23","1","1","1.73","218","0.022448779531418488","0"
"12948","101","101","3.21","1","1","1.83","1000","0.2886971865503382","0.07714929908832467"
"13256","101","101","3.23","1","1","1.73","279","0.031859621605724926","0"
"13260","101","101","3.23","1","1","1.73","153","0.023723164395647485","0"
"13264","101","101","3.23","1","1","1.74","109","0.005489657876678757","0"
"13261","101","101","3.23","1","1","1.74","248","0.031173414371140084","0"
"13262","101","101","3.23","1","1","1.74","364","0.03783942750710715","0"
"13265","101","101","3.23","1","1","1.74","297","0.042838937359082445","0"
"13267","101","101","3.23","1","1","1.75","178","0.032447799235369085","0"
"13269","101","101","3.23","1","1","1.75","91","0.009900990099009901","0"
"13270","101","101","3.23","1","1","1.75","54","0.006764042740907754","0"
"13271","101","101","3.23","1","1","1.76","100","0.013822174296637584","0"
"13266","101","101","3.23","1","1","1.75","341","0.0433290853837859","0"
"13268","101","101","3.23","1","1","1.75","282","0.05656308205077933","0"
"13273","101","101","3.23","1","1","1.76","172","0.016567003234976962","0"
"13275","101","101","3.23","1","1","1.76","93","0.01597882560533281","0"
"13276","101","101","3.23","1","1","1.77","140","0.011469463778060974","0"
"13277","101","101","3.23","1","1","1.77","119","0.025193608469757867","0"
"13106","101","101","3.22","1","1","1.79","1000","0.2380158807960004","0.001960592098813842"
"13279","101","101","3.23","1","1","1.77","85","0.011567493383001667","0"
"13280","101","101","3.23","1","1","1.77","158","0.014802470346044505","0"
"13281","101","101","3.23","1","1","1.78","118","0.0309773551612587","0"
"13282","101","101","3.23","1","1","1.78","58","0.00656798353102637","0"
"13278","101","101","3.23","1","1","1.77","284","0.06969904911283208","0"
"13283","101","101","3.23","1","1","1.78","202","0.027448289383393786","0"
"13285","101","101","3.23","1","1","1.78","126","0.015684736790510734","0"
"13263","101","101","3.23","1","1","1.74","598","0.11253798647191451","0"
"13287","101","101","3.23","1","1","1.79","224","0.045093618272718364","0"
"13284","101","101","3.23","1","1","1.78","368","0.0904813253602588","0"
"13289","101","101","3.23","1","1","1.79","167","0.02097833545730811","0"
"13272","101","101","3.23","1","1","1.76","545","0.1623370257817861","0"
"13291","101","101","3.23","1","1","1.8","64","0.0035290657778649153","0"
"12957","101","101","3.21","1","1","1.85","1000","0.3063425154396628","0.10185275953337908"
"13292","101","101","3.23","1","1","1.8","78","0.010489167728654054","0"
"13293","101","101","3.23","1","1","1.8","62","0.005195569061856681","0"
"13294","101","101","3.23","1","1","1.8","106","0.02293892755612195","0"
"13290","101","101","3.23","1","1","1.79","179","0.04626997353200667","0"
"13295","101","101","3.23","1","1","1.8","82","0.009999019703950594","0"
"13297","101","101","3.23","1","1","1.81","223","0.02293892755612195","0"
"13299","101","101","3.23","1","1","1.81","63","0.014704440741103813","0"
"12954","101","101","3.21","1","1","1.84","1000","0.2949710812665425","0.1152828154102539"
"13300","101","101","3.23","1","1","1.81","163","0.03333006567983531","0"
"12959","101","101","3.21","1","1","1.85","1000","0.2881090089206941","0.019017743358494266"
"13302","101","101","3.23","1","1","1.82","160","0.036368983432996764","0"
"13303","101","101","3.23","1","1","1.82","127","0.012547789432408587","0"
"12953","101","101","3.21","1","1","1.84","1000","0.28918733457504164","0.08489363787863935"
"13305","101","101","3.23","1","1","1.82","346","0.10724438780511715","0"
"13116","101","101","3.22","1","1","1.81","1000","0.27614939711792963","0.01921380256837565"
"13301","101","101","3.23","1","1","1.82","450","0.170963631016567","0"
"13288","101","101","3.23","1","1","1.79","562","0.17106166062150768","0"
"13124","101","101","3.22","1","1","1.82","1000","0.2798745221056759","0.024213312420350946"
"13126","101","101","3.22","1","1","1.83","1000","0.2639937261052838","0.05901382217429664"
"13123","101","101","3.22","1","1","1.82","1000","0.2700715616116067","0.07126752279188314"
"13311","101","101","3.23","1","1","1.84","163","0.04911283207528674","0"
"13313","101","101","3.23","1","1","1.84","79","0.01313596706205274","0"
"13125","101","101","3.22","1","1","1.82","1000","0.27065973924125086","0.017939417704146653"
"12960","101","101","3.21","1","1","1.85","1000","0.2961474365258308","0.10528379570630331"
"13316","101","101","3.23","1","1","1.85","210","0.0619547103225174","0"
"13131","101","101","3.22","1","1","1.84","1000","0.28830506813057544","0.05911185177923733"
"13128","101","101","3.22","1","1","1.83","1000","0.29055974904421134","0.09548083521223409"
"13121","101","101","3.22","1","1","1.82","1000","0.2800705813155573","0.048132536025879816"
"13321","101","101","3.24","1","1","1.5","36","0.0012743848642289971","0"
"13322","101","101","3.24","1","1","1.5","47","0","9.802960494069208E-5"
"13323","101","101","3.24","1","1","1.5","49","0.001960592098813842","0"
"13324","101","101","3.24","1","1","1.5","84","0.001176355259288305","0"
"13325","101","101","3.24","1","1","1.5","46","0.004901480247034604","0"
"13326","101","101","3.24","1","1","1.51","38","0.00421527301244976","0"
"13327","101","101","3.24","1","1","1.51","85","0","3.9211841976276833E-4"
"13328","101","101","3.24","1","1","1.51","59","0.0038231545926869915","0"
"13329","101","101","3.24","1","1","1.51","51","6.862072345848446E-4","0"
"13330","101","101","3.24","1","1","1.51","33","0.0017645328889324577","0"
"13331","101","101","3.24","1","1","1.52","50","0.0018625624938731497","0"
"13332","101","101","3.24","1","1","1.52","36","0.002156651308695226","0"
"13333","101","101","3.24","1","1","1.52","144","0.006960101950789138","0"
"13334","101","101","3.24","1","1","1.52","41","0.001176355259288305","0"
"13335","101","101","3.24","1","1","1.52","58","0.0036270953828056074","0"
"13336","101","101","3.24","1","1","1.53","95","5.881776296441525E-4","0"
"13337","101","101","3.24","1","1","1.53","39","0.0014704440741103812","0"
"13338","101","101","3.24","1","1","1.53","45","0.0018625624938731497","0"
"13339","101","101","3.24","1","1","1.53","90","0.002156651308695226","0"
"13340","101","101","3.24","1","1","1.53","83","0.0037251249877462995","0"
"13341","101","101","3.24","1","1","1.54","105","0.0013724144691696892","0"
"13342","101","101","3.24","1","1","1.54","52","0.00235271051857661","0"
"13343","101","101","3.24","1","1","1.54","34","0","9.802960494069208E-5"
"13344","101","101","3.24","1","1","1.54","40","0","5.881776296441525E-4"
"13345","101","101","3.24","1","1","1.54","51","6.862072345848446E-4","0"
"13346","101","101","3.24","1","1","1.55","48","5.881776296441525E-4","0"
"13347","101","101","3.24","1","1","1.55","60","0.001176355259288305","0"
"13348","101","101","3.24","1","1","1.55","46","0.003921184197627684","0"
"13349","101","101","3.24","1","1","1.55","77","0.005293598666797373","0"
"13350","101","101","3.24","1","1","1.55","42","0.0046073914322125285","0"
"13351","101","101","3.24","1","1","1.56","47","0.001176355259288305","0"
"13352","101","101","3.24","1","1","1.56","45","0.0016665032839917656","0"
"13353","101","101","3.24","1","1","1.56","73","0.0012743848642289971","0"
"13354","101","101","3.24","1","1","1.56","54","0.0016665032839917656","0"
"13355","101","101","3.24","1","1","1.56","139","2.9408881482207626E-4","0"
"13356","101","101","3.24","1","1","1.57","94","6.862072345848446E-4","0"
"13357","101","101","3.24","1","1","1.57","56","0.002156651308695226","0"
"13358","101","101","3.24","1","1","1.57","54","0.004313302617390452","0"
"13359","101","101","3.24","1","1","1.57","40","4.901480247034605E-4","0"
"13360","101","101","3.24","1","1","1.57","58","0","9.802960494069208E-5"
"13137","101","101","3.22","1","1","1.85","1000","0.29722576218017843","0.0818547201254779"
"13361","101","101","3.24","1","1","1.58","67","0.00235271051857661","0"
"13362","101","101","3.24","1","1","1.58","94","0.0015684736790510733","0"
"13363","101","101","3.24","1","1","1.58","90","0.0031369473581021466","0"
"13364","101","101","3.24","1","1","1.58","57","0.0017645328889324577","0"
"13366","101","101","3.24","1","1","1.59","47","0.004019213802568375","0"
"13365","101","101","3.24","1","1","1.58","61","0.006666013135967062","0"
"13367","101","101","3.24","1","1","1.59","70","0.005195569061856681","0"
"13368","101","101","3.24","1","1","1.59","39","0.001176355259288305","0"
"13369","101","101","3.24","1","1","1.59","39","0.0046073914322125285","0"
"13371","101","101","3.24","1","1","1.6","59","0.004803450642093913","0"
"13370","101","101","3.24","1","1","1.59","80","0.006371924321144986","0"
"13373","101","101","3.24","1","1","1.6","49","0.0036270953828056074","0"
"13372","101","101","3.24","1","1","1.6","61","0.003921184197627684","0"
"13374","101","101","3.24","1","1","1.6","51","9.80296049406921E-4","0"
"13375","101","101","3.24","1","1","1.6","67","0.0015684736790510733","0"
"13377","101","101","3.24","1","1","1.61","54","0.002254680913635918","0"
"13376","101","101","3.24","1","1","1.61","68","0.0038231545926869915","0"
"13274","101","101","3.23","1","1","1.76","1000","0.22870306832663465","0.0012743848642289971"
"13378","101","101","3.24","1","1","1.61","120","0.006371924321144986","0"
"13380","101","101","3.24","1","1","1.61","49","0.002156651308695226","0"
"13381","101","101","3.24","1","1","1.62","94","0.0038231545926869915","0"
"13379","101","101","3.24","1","1","1.61","228","0.007450249975492599","0"
"13383","101","101","3.24","1","1","1.62","92","0.003921184197627684","0"
"13382","101","101","3.24","1","1","1.62","105","0.006764042740907754","0"
"13385","101","101","3.24","1","1","1.62","46","0.0034310361729242233","0"
"13387","101","101","3.24","1","1","1.63","88","0.0038231545926869915","0"
"13386","101","101","3.24","1","1","1.63","100","0.006077835506322909","0"
"13384","101","101","3.24","1","1","1.62","114","0.009312812469365748","0"
"13388","101","101","3.24","1","1","1.63","51","0.0027448289383393784","0"
"13391","101","101","3.24","1","1","1.64","39","0.0036270953828056074","0"
"13392","101","101","3.24","1","1","1.64","77","0.0029408881482207625","0"
"13390","101","101","3.24","1","1","1.63","99","0.005783746691500833","0"
"13389","101","101","3.24","1","1","1.63","112","0.002156651308695226","0"
"13393","101","101","3.24","1","1","1.64","73","0.005489657876678757","0"
"13394","101","101","3.24","1","1","1.64","47","0.00421527301244976","0"
"13396","101","101","3.24","1","1","1.65","88","0.005489657876678757","0"
"13397","101","101","3.24","1","1","1.65","54","0.0035290657778649153","0"
"13398","101","101","3.24","1","1","1.65","67","0.005391628271738065","0"
"13399","101","101","3.24","1","1","1.65","81","0.002254680913635918","0"
"13400","101","101","3.24","1","1","1.65","59","0.0036270953828056074","0"
"13401","101","101","3.24","1","1","1.66","67","0.001176355259288305","0"
"13395","101","101","3.24","1","1","1.64","251","0.009999019703950594","0"
"13402","101","101","3.24","1","1","1.66","81","0","1.9605920988138416E-4"
"13405","101","101","3.24","1","1","1.66","71","0.0016665032839917656","0"
"13406","101","101","3.24","1","1","1.67","41","0.0037251249877462995","0"
"13404","101","101","3.24","1","1","1.66","136","0.003234976963042839","0"
"13403","101","101","3.24","1","1","1.66","186","0.00892069404960298","0"
"13130","101","101","3.22","1","1","1.83","1000","0.29663758455053424","0.047936476815998434"
"13410","101","101","3.24","1","1","1.67","52","0.003333006567983531","0"
"13411","101","101","3.24","1","1","1.68","60","0.0073522203705519065","0"
"13407","101","101","3.24","1","1","1.67","144","0.017057151259680423","0"
"13409","101","101","3.24","1","1","1.67","187","0.011077345358298206","0"
"13413","101","101","3.24","1","1","1.68","141","0.005391628271738065","0"
"13412","101","101","3.24","1","1","1.68","134","0.007254190765611215","0"
"13416","101","101","3.24","1","1","1.69","59","0.007744338790314675","0"
"13408","101","101","3.24","1","1","1.67","267","0.019801980198019802","0"
"13417","101","101","3.24","1","1","1.69","80","0.006273894716204293","0"
"13418","101","101","3.24","1","1","1.69","72","0.0068620723458484465","0"
"13415","101","101","3.24","1","1","1.68","149","0.009802960494069209","0"
"13414","101","101","3.24","1","1","1.68","203","0.015390647975688659","0"
"13419","101","101","3.24","1","1","1.69","67","0.003921184197627684","0"
"13421","101","101","3.24","1","1","1.7","92","0.006175865111263602","0"
"13423","101","101","3.24","1","1","1.7","82","0.0028428585432800704","0"
"13420","101","101","3.24","1","1","1.69","103","0.009704930889128516","0"
"13425","101","101","3.24","1","1","1.7","87","0.006077835506322909","0"
"13422","101","101","3.24","1","1","1.7","160","0.021272424272130185","0"
"13427","101","101","3.24","1","1","1.71","64","0.0017645328889324577","0"
"13424","101","101","3.24","1","1","1.7","125","0.02450740123517302","0"
"13428","101","101","3.24","1","1","1.71","50","0.009508871679247133","0"
"13429","101","101","3.24","1","1","1.71","62","0.0068620723458484465","0"
"13430","101","101","3.24","1","1","1.71","60","0.00843054602489952","0"
"13431","101","101","3.24","1","1","1.72","146","0.004509361827271836","0"
"13426","101","101","3.24","1","1","1.71","296","0.02205666111165572","0"
"13432","101","101","3.24","1","1","1.72","91","0.01166552298794236","0"
"13435","101","101","3.24","1","1","1.72","50","0.0031369473581021466","0"
"13434","101","101","3.24","1","1","1.72","78","0.01166552298794236","0"
"13436","101","101","3.24","1","1","1.73","64","0.01029310851877267","0"
"13439","101","101","3.24","1","1","1.73","51","0.0027448289383393784","0"
"13433","101","101","3.24","1","1","1.72","156","0.021762572296833645","0"
"13441","101","101","3.24","1","1","1.74","81","0.00235271051857661","0"
"13136","101","101","3.22","1","1","1.85","1000","0.2889912753651603","0.06107244387805117"
"13437","101","101","3.24","1","1","1.73","167","0.017547299284383883","0"
"13443","101","101","3.24","1","1","1.74","121","0.020488187432604648","0"
"13444","101","101","3.24","1","1","1.74","90","0.010881286148416823","0"
"13445","101","101","3.24","1","1","1.74","117","0.009999019703950594","0"
"13438","101","101","3.24","1","1","1.73","468","0.07920792079207921","0"
"13447","101","101","3.24","1","1","1.75","271","0.06930693069306931","0"
"13448","101","101","3.24","1","1","1.75","91","0.006764042740907754","0"
"13442","101","101","3.24","1","1","1.74","401","0.08126654249583375","0"
"13449","101","101","3.24","1","1","1.75","124","0.003333006567983531","0"
"13451","101","101","3.24","1","1","1.76","85","0.01166552298794236","0"
"13450","101","101","3.24","1","1","1.75","160","0.017939417704146653","0"
"13453","101","101","3.24","1","1","1.76","93","0.009606901284187825","0"
"13452","101","101","3.24","1","1","1.76","111","0.014018233506518969","0"
"13454","101","101","3.24","1","1","1.76","88","0.010587197333594745","0"
"13457","101","101","3.24","1","1","1.77","52","0.0031369473581021466","0"
"13455","101","101","3.24","1","1","1.76","236","0.034506420939123615","0"
"13459","101","101","3.24","1","1","1.77","111","0.01882168414861288","0"
"13460","101","101","3.24","1","1","1.77","98","0.014704440741103813","0"
"13458","101","101","3.24","1","1","1.77","226","0.03646701303793746","0"
"13461","101","101","3.24","1","1","1.78","84","0.014704440741103813","0"
"13463","101","101","3.24","1","1","1.78","151","0.021762572296833645","0"
"13446","101","101","3.24","1","1","1.75","468","0.09224585824919125","0"
"13462","101","101","3.24","1","1","1.78","200","0.030683266346436623","0"
"13464","101","101","3.24","1","1","1.78","122","0.023723164395647485","0"
"13139","101","101","3.22","1","1","1.85","1000","0.2975198509950005","0.11361631212626214"
"13134","101","101","3.22","1","1","1.84","1000","0.2690912655621998","0.06107244387805117"
"13469","101","101","3.24","1","1","1.79","75","0.009704930889128516","0"
"13467","101","101","3.24","1","1","1.79","214","0.04352514459366729","0"
"13471","101","101","3.24","1","1","1.8","91","0.018429565728850114","0"
"13470","101","101","3.24","1","1","1.79","153","0.022154690716596412","0"
"13473","101","101","3.24","1","1","1.8","45","0.013528085481815508","0"
"13466","101","101","3.24","1","1","1.79","297","0.07695323987844328","0"
"13468","101","101","3.24","1","1","1.79","263","0.0457798255073032","0"
"13286","101","101","3.23","1","1","1.79","1000","0.2418390353886874","0.006371924321144986"
"13474","101","101","3.24","1","1","1.8","183","0.03176159200078424","0"
"13477","101","101","3.24","1","1","1.81","128","0.03009508871679247","0"
"13476","101","101","3.24","1","1","1.81","224","0.04803450642093912","0"
"13465","101","101","3.24","1","1","1.78","405","0.11783158513871189","0"
"13481","101","101","3.24","1","1","1.82","104","0.0160768552102735","0"
"13133","101","101","3.22","1","1","1.84","1000","0.294186844427017","0.10381335163219292"
"13483","101","101","3.24","1","1","1.82","141","0.021860601901774336","0"
"13484","101","101","3.24","1","1","1.82","118","0.016959121654739732","0"
"13296","101","101","3.23","1","1","1.81","1000","0.26575825899421623","0.023625134790706794"
"13485","101","101","3.24","1","1","1.82","174","0.03617292422311538","0"
"13486","101","101","3.24","1","1","1.83","111","0.012743848642289972","0"
"13479","101","101","3.24","1","1","1.81","350","0.11704734829918635","0"
"13489","101","101","3.24","1","1","1.83","105","0.020390157827663954","0"
"13456","101","101","3.24","1","1","1.77","535","0.170963631016567","0"
"13440","101","101","3.24","1","1","1.73","765","0.19027546318988334","0"
"13492","101","101","3.24","1","1","1.84","163","0.037153220272522304","0"
"13298","101","101","3.23","1","1","1.81","1000","0.2525242623272228","0.010979315753357513"
"13494","101","101","3.24","1","1","1.84","132","0.019605920988138417","0"
"13304","101","101","3.23","1","1","1.82","1000","0.27477698264875994","0.044505440643074205"
"13307","101","101","3.23","1","1","1.83","1000","0.2843838839329477","0.07087540437212038"
"13308","101","101","3.23","1","1","1.83","1000","0.2670326438584453","0.05989608861876287"
"13309","101","101","3.23","1","1","1.83","1000","0.28928536417998235","0.06597392412508578"
"13310","101","101","3.23","1","1","1.83","1000","0.2741888050191158","0.04440741103813352"
"13314","101","101","3.23","1","1","1.84","1000","0.2935986667973728","0.07793353592785021"
"13501","101","101","3.25","1","1","1.5","39","0.0025487697284579942","0"
"13502","101","101","3.25","1","1","1.5","35","3.9211841976276833E-4","0"
"13503","101","101","3.25","1","1","1.5","34","0.002156651308695226","0"
"13504","101","101","3.25","1","1","1.5","98","0","9.802960494069208E-5"
"13505","101","101","3.25","1","1","1.5","56","0.003234976963042839","0"
"13506","101","101","3.25","1","1","1.51","74","0.0027448289383393784","0"
"13507","101","101","3.25","1","1","1.51","31","0.0028428585432800704","0"
"13508","101","101","3.25","1","1","1.51","90","0.0037251249877462995","0"
"13509","101","101","3.25","1","1","1.51","59","0","9.802960494069208E-5"
"13510","101","101","3.25","1","1","1.51","37","0.002058621703754534","0"
"13511","101","101","3.25","1","1","1.52","32","0.002156651308695226","0"
"13512","101","101","3.25","1","1","1.52","65","0.0017645328889324577","0"
"13513","101","101","3.25","1","1","1.52","54","9.80296049406921E-4","0"
"13514","101","101","3.25","1","1","1.52","74","0.001078325654347613","0"
"13515","101","101","3.25","1","1","1.52","48","0.0018625624938731497","0"
"13516","101","101","3.25","1","1","1.53","51","0.001176355259288305","0"
"13306","101","101","3.23","1","1","1.83","1000","0.2765415155376924","0.033428095284776"
"13517","101","101","3.25","1","1","1.53","33","0","3.9211841976276833E-4"
"13519","101","101","3.25","1","1","1.53","64","0.0012743848642289971","0"
"13518","101","101","3.25","1","1","1.53","76","0.0014704440741103812","0"
"13520","101","101","3.25","1","1","1.53","41","0.002058621703754534","0"
"13521","101","101","3.25","1","1","1.54","39","0.0034310361729242233","0"
"13522","101","101","3.25","1","1","1.54","47","1.9605920988138416E-4","0"
"13523","101","101","3.25","1","1","1.54","35","5.881776296441525E-4","0"
"13524","101","101","3.25","1","1","1.54","36","0.0028428585432800704","0"
"13525","101","101","3.25","1","1","1.54","51","0.0036270953828056074","0"
"13526","101","101","3.25","1","1","1.55","71","0","1.9605920988138416E-4"
"13527","101","101","3.25","1","1","1.55","57","0","9.802960494069208E-5"
"13529","101","101","3.25","1","1","1.55","61","0.004901480247034604","0"
"13528","101","101","3.25","1","1","1.55","69","0.003234976963042839","0"
"13530","101","101","3.25","1","1","1.55","85","0.0025487697284579942","0"
"13531","101","101","3.25","1","1","1.56","72","0.00470542103715322","0"
"13532","101","101","3.25","1","1","1.56","66","0.0034310361729242233","0"
"13533","101","101","3.25","1","1","1.56","58","0.002450740123517302","0"
"13534","101","101","3.25","1","1","1.56","43","0.005587687481619449","0"
"13535","101","101","3.25","1","1","1.56","58","0.00470542103715322","0"
"13536","101","101","3.25","1","1","1.57","69","0.003234976963042839","0"
"13537","101","101","3.25","1","1","1.57","102","0.007156161160670522","0"
"13539","101","101","3.25","1","1","1.57","52","0.0012743848642289971","0"
"13538","101","101","3.25","1","1","1.57","90","0.0013724144691696892","0"
"13541","101","101","3.25","1","1","1.58","42","0.0034310361729242233","0"
"13540","101","101","3.25","1","1","1.57","149","0.005489657876678757","0"
"13543","101","101","3.25","1","1","1.58","68","0.0028428585432800704","0"
"13542","101","101","3.25","1","1","1.58","131","0.003921184197627684","0"
"13544","101","101","3.25","1","1","1.58","47","0","6.862072345848446E-4"
"13546","101","101","3.25","1","1","1.59","34","9.80296049406921E-4","0"
"13545","101","101","3.25","1","1","1.58","92","0.005391628271738065","0"
"13547","101","101","3.25","1","1","1.59","69","0.004019213802568375","0"
"13548","101","101","3.25","1","1","1.59","88","0.0046073914322125285","0"
"13549","101","101","3.25","1","1","1.59","62","0.002450740123517302","0"
"13550","101","101","3.25","1","1","1.59","49","0.004509361827271836","0"
"13551","101","101","3.25","1","1","1.6","45","0.0030389177531614546","0"
"13553","101","101","3.25","1","1","1.6","58","0.004117243407509068","0"
"13552","101","101","3.25","1","1","1.6","117","0.0031369473581021466","0"
"13554","101","101","3.25","1","1","1.6","139","0.00470542103715322","0"
"13555","101","101","3.25","1","1","1.6","146","0.002058621703754534","0"
"13556","101","101","3.25","1","1","1.61","69","0.0034310361729242233","0"
"13558","101","101","3.25","1","1","1.61","82","4.901480247034605E-4","0"
"13557","101","101","3.25","1","1","1.61","132","0.006469953926085678","0"
"13560","101","101","3.25","1","1","1.61","49","0.004411332222331144","0"
"13559","101","101","3.25","1","1","1.61","92","6.862072345848446E-4","0"
"13561","101","101","3.25","1","1","1.62","45","0.004901480247034604","0"
"13562","101","101","3.25","1","1","1.62","46","0.0073522203705519065","0"
"13564","101","101","3.25","1","1","1.62","59","0.003921184197627684","0"
"13563","101","101","3.25","1","1","1.62","111","0.010097049308891284","0"
"13565","101","101","3.25","1","1","1.62","106","0.006175865111263602","0"
"13567","101","101","3.25","1","1","1.63","47","0.00235271051857661","0"
"13566","101","101","3.25","1","1","1.63","53","0.005881776296441525","0"
"13568","101","101","3.25","1","1","1.63","65","0.002450740123517302","0"
"13569","101","101","3.25","1","1","1.63","97","0.001078325654347613","0"
"13570","101","101","3.25","1","1","1.63","93","0.005195569061856681","0"
"13572","101","101","3.25","1","1","1.64","60","0.0028428585432800704","0"
"13571","101","101","3.25","1","1","1.64","65","0.0028428585432800704","0"
"13573","101","101","3.25","1","1","1.64","34","0.0035290657778649153","0"
"13575","101","101","3.25","1","1","1.64","51","3.9211841976276833E-4","0"
"13574","101","101","3.25","1","1","1.64","84","0.0038231545926869915","0"
"13576","101","101","3.25","1","1","1.65","94","0.008234486815018136","0"
"13578","101","101","3.25","1","1","1.65","95","0.0028428585432800704","0"
"13579","101","101","3.25","1","1","1.65","48","0.0027448289383393784","0"
"13580","101","101","3.25","1","1","1.65","38","0.003333006567983531","0"
"13581","101","101","3.25","1","1","1.66","160","0.008626605234780904","0"
"13577","101","101","3.25","1","1","1.65","306","0.012057641407705127","0"
"13583","101","101","3.25","1","1","1.66","39","0.0025487697284579942","0"
"13582","101","101","3.25","1","1","1.66","91","0.009214782864425057","0"
"13475","101","101","3.24","1","1","1.8","1000","0.25458288403097734","0.014214292716400352"
"13585","101","101","3.25","1","1","1.66","116","0.005783746691500833","0"
"13584","101","101","3.25","1","1","1.66","197","0.008234486815018136","0"
"13586","101","101","3.25","1","1","1.67","90","0.00470542103715322","0"
"13320","101","101","3.23","1","1","1.85","1000","0.3025193608469758","0.13332026271934125"
"13589","101","101","3.25","1","1","1.67","86","0.006666013135967062","0"
"13590","101","101","3.25","1","1","1.67","58","0.0038231545926869915","0"
"13587","101","101","3.25","1","1","1.67","122","0.007548279580433291","0"
"13588","101","101","3.25","1","1","1.67","86","0.01450838153122243","0"
"13592","101","101","3.25","1","1","1.68","82","0.00470542103715322","0"
"13591","101","101","3.25","1","1","1.68","96","0.0013724144691696892","0"
"13594","101","101","3.25","1","1","1.68","39","0.004411332222331144","0"
"13593","101","101","3.25","1","1","1.68","85","0.004411332222331144","0"
"13596","101","101","3.25","1","1","1.69","60","0.005881776296441525","0"
"13599","101","101","3.25","1","1","1.69","64","0.005783746691500833","0"
"13595","101","101","3.25","1","1","1.68","137","0.012841878247230664","0"
"13597","101","101","3.25","1","1","1.69","123","0.015586707185570042","0"
"13600","101","101","3.25","1","1","1.69","141","0.004019213802568375","0"
"13598","101","101","3.25","1","1","1.69","124","0.006764042740907754","0"
"13603","101","101","3.25","1","1","1.7","107","0.010979315753357513","0"
"13604","101","101","3.25","1","1","1.7","63","0.004803450642093913","0"
"13602","101","101","3.25","1","1","1.7","168","0.006273894716204293","0"
"13605","101","101","3.25","1","1","1.7","68","0.007646309185373983","0"
"13601","101","101","3.25","1","1","1.7","208","0.021468483482011566","0"
"13608","101","101","3.25","1","1","1.71","97","0.010881286148416823","0"
"13607","101","101","3.25","1","1","1.71","119","0.012743848642289972","0"
"13609","101","101","3.25","1","1","1.71","138","0.013528085481815508","0"
"13606","101","101","3.25","1","1","1.71","152","0.016272914420154886","0"
"13611","101","101","3.25","1","1","1.72","172","0.011861582197823742","0"
"13610","101","101","3.25","1","1","1.71","134","0.010685226938535438","0"
"13613","101","101","3.25","1","1","1.72","108","0.004117243407509068","0"
"13612","101","101","3.25","1","1","1.72","126","0.018625624938731496","0"
"13614","101","101","3.25","1","1","1.72","102","0.009802960494069209","0"
"13617","101","101","3.25","1","1","1.73","102","0.0073522203705519065","0"
"13616","101","101","3.25","1","1","1.73","92","0.014410351926281737","0"
"13618","101","101","3.25","1","1","1.73","99","0.01176355259288305","0"
"13619","101","101","3.25","1","1","1.73","163","0.00892069404960298","0"
"13472","101","101","3.24","1","1","1.8","1000","0.2381139104009411","0.007058131555729831"
"13623","101","101","3.25","1","1","1.74","88","0.013332026271934125","0"
"13621","101","101","3.25","1","1","1.74","189","0.02450740123517302","0"
"13622","101","101","3.25","1","1","1.74","149","0.01166552298794236","0"
"13624","101","101","3.25","1","1","1.74","33","0.004313302617390452","0"
"13615","101","101","3.25","1","1","1.72","346","0.022742868346240563","0"
"13626","101","101","3.25","1","1","1.75","54","0.0073522203705519065","0"
"13478","101","101","3.24","1","1","1.81","1000","0.2701695912165474","0.018429565728850114"
"13629","101","101","3.25","1","1","1.75","103","0.0073522203705519065","0"
"13630","101","101","3.25","1","1","1.75","62","0.004901480247034604","0"
"13625","101","101","3.25","1","1","1.74","208","0.028330555827860014","0"
"13632","101","101","3.25","1","1","1.76","93","0.006666013135967062","0"
"13633","101","101","3.25","1","1","1.76","69","0.00941084207430644","0"
"13635","101","101","3.25","1","1","1.76","84","0.008234486815018136","0"
"13636","101","101","3.25","1","1","1.77","41","0.004999509851975297","0"
"13631","101","101","3.25","1","1","1.76","209","0.04499558866777767","0"
"13637","101","101","3.25","1","1","1.77","101","0.013528085481815508","0"
"13638","101","101","3.25","1","1","1.77","153","0.010489167728654054","0"
"13628","101","101","3.25","1","1","1.75","319","0.043819233408489366","0"
"13634","101","101","3.25","1","1","1.76","235","0.037741397902166456","0"
"13620","101","101","3.25","1","1","1.73","505","0.08989314773061464","0"
"13640","101","101","3.25","1","1","1.77","214","0.04156455249485345","0"
"13643","101","101","3.25","1","1","1.78","71","0.014214292716400352","0"
"13645","101","101","3.25","1","1","1.78","132","0.005293598666797373","0"
"13639","101","101","3.25","1","1","1.77","273","0.058719733359474564","0"
