[run number],birth-rate-forest,birth-rate-birds,birds-behavior,world-width,world-height,death-rate-birds,death-rate-forest,random-seed,[step],habitat-proportion,birds-proportion,siminputrow
1,2.5,5,NoSelection,101,101,1,1,4578,983,0.5538672679149103,0.2366434663268307,3
1,2.5,5,NoSelection,101,101,1,1,4578,984,0.5545534751494952,0.2428193314380943,3
1,2.5,5,NoSelection,101,101,1,1,4578,985,0.5571022448779531,0.24605430840113715,3
1,2.5,5,NoSelection,101,101,1,1,4578,986,0.5584746593471228,0.24997549259876484,3
1,2.5,5,NoSelection,101,101,1,1,4578,987,0.5541613567297323,0.24703460445054407,3
1,2.5,5,NoSelection,101,101,1,1,4578,988,0.559356925791589,0.24870110773453583,3
1,2.5,5,NoSelection,101,101,1,1,4578,989,0.5490638172728164,0.2515439662778159,3
1,2.5,5,NoSelection,101,101,1,1,4578,990,0.5534751494951475,0.25085775904323104,3
1,2.5,5,NoSelection,101,101,1,1,4578,991,0.5494559356925791,0.25046564062346827,3
1,2.5,5,NoSelection,101,101,1,1,4578,992,0.5560239192236055,0.24860307812959515,3
1,2.5,5,NoSelection,101,101,1,1,4578,993,0.5609253994706401,0.25095578864817175,3
1,2.5,5,NoSelection,101,101,1,1,4578,994,0.5547495343593766,0.2507597294382904,3
1,2.5,5,NoSelection,101,101,1,1,4578,995,0.5507303205568082,0.254386824821096,3
1,2.5,5,NoSelection,101,101,1,1,4578,996,0.5531810606803255,0.2577198313890795,3
1,2.5,5,NoSelection,101,101,1,1,4578,997,0.5465150475443584,0.2550730320556808,3
1,2.5,5,NoSelection,101,101,1,1,4578,998,0.5383785903342809,0.25605332810508774,3
1,2.5,5,NoSelection,101,101,1,1,4578,999,0.5401431232232135,0.2539947064013332,3
1,2.5,5,NoSelection,101,101,1,1,4578,1000,0.5428879521615528,0.25379864719145184,3
