[run number],birth-rate-forest,birth-rate-birds,birds-behavior,world-width,world-height,death-rate-birds,death-rate-forest,random-seed,[step],habitat-proportion,birds-proportion,siminputrow
1,2.5,5,NoSelection,101,101,1,1,4157,983,0.547299284383884,0.23850602882070385,3
1,2.5,5,NoSelection,101,101,1,1,4157,984,0.5466130771492991,0.23350651896872857,3
1,2.5,5,NoSelection,101,101,1,1,4157,985,0.548867758062935,0.23252622291932162,3
1,2.5,5,NoSelection,101,101,1,1,4157,986,0.5559258896186648,0.23350651896872857,3
1,2.5,5,NoSelection,101,101,1,1,4157,987,0.5567101264581904,0.23448681501813548,3
1,2.5,5,NoSelection,101,101,1,1,4157,988,0.5544554455445545,0.23840799921576317,3
1,2.5,5,NoSelection,101,101,1,1,4157,989,0.5524948534457406,0.23850602882070385,3
1,2.5,5,NoSelection,101,101,1,1,4157,990,0.5522987942358593,0.2366434663268307,3
1,2.5,5,NoSelection,101,101,1,1,4157,991,0.556514067248309,0.237819821586119,3
1,2.5,5,NoSelection,101,101,1,1,4157,992,0.5489657876678757,0.23752573277129693,3
1,2.5,5,NoSelection,101,101,1,1,4157,993,0.5527889422605627,0.23654543672189002,3
1,2.5,5,NoSelection,101,101,1,1,4157,994,0.5538672679149103,0.23752573277129693,3
1,2.5,5,NoSelection,101,101,1,1,4157,995,0.5533771198902069,0.23478090383295755,3
1,2.5,5,NoSelection,101,101,1,1,4157,996,0.5633761395941574,0.23438878541319477,3
1,2.5,5,NoSelection,101,101,1,1,4157,997,0.5655327909028527,0.23693755514165277,3
1,2.5,5,NoSelection,101,101,1,1,4157,998,0.5656308205077933,0.23703558474659348,3
1,2.5,5,NoSelection,101,101,1,1,4157,999,0.5584746593471228,0.23536908146260171,3
1,2.5,5,NoSelection,101,101,1,1,4157,1000,0.5651406724830899,0.23399666699343202,3
